High Ridge,38.4608,-90.5338,MO
Country Lake Estates,39.9486,-74.5409,NJ
Helena Valley Northwest,46.7289,-112.0631,MT
Taylor,34.4393,-110.1018,AZ
Indian River Shores,27.7084,-80.3851,FL
Mount Pleasant,40.1509,-79.5434,PA
Garden City South,40.712,-73.6607,NY
Hokes Bluff,33.9902,-85.8639,AL
Cedar Knolls,40.8199,-74.4551,NJ
Mountain Lakes,40.8907,-74.4406,NJ
Chatsworth,34.7808,-84.7835,GA
Thiells,41.2068,-74.0121,NY
Pantops,38.0316,-78.4437,VA
Pecan Acres,32.9704,-97.4725,TX
Newport,44.9372,-72.209,VT
Grant-Valkaria,27.9322,-80.5655,FL
Forsyth,33.0352,-83.939,GA
Cold Spring,45.457,-94.4297,MN
Enon,37.3273,-77.3195,VA
Cherry Grove,39.0802,-84.322,OH
Moon Lake,28.2993,-82.605,FL
Cross Plains,43.1145,-89.6479,WI
Greenville,37.2121,-87.178,KY
Barboursville,38.4067,-82.2964,WV
Orangetree,26.2929,-81.5786,FL
Bellville,29.9472,-96.2598,TX
Wayland,42.6725,-85.6408,MI
Bristow,35.8336,-96.3944,OK
China Grove,35.572,-80.5791,NC
Kewaskum,43.5177,-88.2306,WI
Tarpey Village,36.7941,-119.7012,CA
Lafayette,45.2463,-123.1115,OR
Pittsboro,35.7255,-79.1713,NC
Apison,35.0104,-85.0142,TN
Williamston,34.6194,-82.4794,SC
Hometown,41.7312,-87.7311,IL
Pittsfield,39.6201,-90.7936,IL
Sebring,40.9207,-81.0231,OH
Huber Ridge,40.0909,-82.9174,OH
Hampton,42.742,-93.205,IA
Chalfont,40.2893,-75.2095,PA
Mulberry,39.1975,-84.2511,OH
Rigby,43.6734,-111.9132,ID
Fort Defiance,35.7477,-109.0674,AZ
Deer Park,47.9642,-117.4398,WA
Meadowbrook,33.7253,-117.2851,CA
Arabi,29.9562,-89.9986,LA
Groesbeck,31.5259,-96.5284,TX
Elmira Heights,42.1267,-76.8254,NY
Lonoke,34.7906,-91.9072,AR
Shallotte,33.9768,-78.3803,NC
Port Aransas,27.8102,-97.0875,TX
Caseyville,38.6302,-90.0339,IL
Tazewell,37.1268,-81.5134,VA
Cockrell Hill,32.7382,-96.8885,TX
Belleair,27.9365,-82.8114,FL
Shelbyville,39.4097,-88.8005,IL
Boulevard Park,47.5137,-122.316,WA
Trenton,35.9689,-88.945,TN
Red Rock,32.561,-111.3745,AZ
Tiptonville,36.3871,-89.4712,TN
Bonsall,33.2764,-117.1941,CA
Spindale,35.3597,-81.9232,NC
Oakwood,34.2236,-83.8851,GA
Comanche,31.9005,-98.6043,TX
Sullivan City,26.2752,-98.5644,TX
Waverly,39.1256,-82.9836,OH
Alexandria,33.7675,-85.8792,AL
Greenfield,39.3536,-83.3883,OH
Bethel,47.4874,-122.6175,WA
Dawson,31.7721,-84.4437,GA
Carlisle,41.5118,-93.495,IA
Jersey Shore,41.2012,-77.2666,PA
East Hampton North,40.9728,-72.1892,NY
Gordon Heights,40.8645,-72.9678,NY
Riverdale,40.9921,-74.3125,NJ
Carmel Valley Village,36.4824,-121.7198,CA
Bradley Beach,40.2018,-74.0128,NJ
Galeville,43.0868,-76.1871,NY
Magee,31.873,-89.734,MS
Minersville,40.6908,-76.2594,PA
Chelan,47.8415,-120.0262,WA
Rosemont,41.989,-87.8718,IL
West Laurel,39.1134,-76.8924,MD
Westville,39.8704,-75.1302,NJ
Rising Sun-Lebanon,39.1,-75.5047,DE
McMurray,40.2815,-80.0874,PA
Cotulla,28.4364,-99.2367,TX
Breese,38.6138,-89.523,IL
North Pembroke,42.0989,-70.7823,MA
Brices Creek,35.0505,-77.0844,NC
Jasper,30.5061,-82.954,FL
Barrington Hills,42.1399,-88.2034,IL
Noyack,40.9826,-72.335,NY
Horseshoe Bay,30.5403,-98.3804,TX
Van Alstyne,33.4216,-96.5838,TX
Westport,35.5103,-80.9783,NC
Tehaleh,47.1165,-122.1824,WA
Park Rapids,46.9169,-95.0576,MN
Louisville,35.8247,-84.0552,TN
Benton Heights,42.1211,-86.4137,MI
Anna,37.4612,-89.2388,IL
Lake Sarasota,27.2948,-82.4323,FL
Aldan,39.9224,-75.2881,PA
Aumsville,44.8462,-122.87,OR
Wadena,46.445,-95.1285,MN
Reiffton,40.3126,-75.8663,PA
Monongahela,40.1955,-79.9222,PA
Madison,33.5793,-83.4758,GA
Broadmoor,37.6916,-122.4814,CA
Lincoln,46.7688,-100.6978,ND
La Paloma,26.0518,-97.6552,TX
Waverly,42.0119,-76.5406,NY
Haleyville,34.2331,-87.6175,AL
Grafton,48.4142,-97.4056,ND
Falls City,40.0623,-95.5989,NE
North Wilkesboro,36.1728,-81.139,NC
Northwest Harbor,41.0086,-72.2287,NY
Malden,36.585,-89.9808,MO
Lowell,42.9351,-85.3457,MI
Rice Lake,46.8977,-92.1137,MN
Scandia,45.254,-92.8278,MN
Mulberry,27.9058,-81.9873,FL
Lake Darby,39.9604,-83.2242,OH
Goodview,44.0692,-91.7166,MN
Dyersville,42.4818,-91.1178,IA
Pleasant Run Farm,39.3016,-84.5493,OH
Maytown,40.0791,-76.5791,PA
Mineral Ridge,41.1385,-80.7672,OH
West Milwaukee,43.0124,-87.971,WI
Chariton,41.0175,-93.3097,IA
Butler,38.2598,-94.3394,MO
Sharpsville,41.2595,-80.4813,PA
Justin,33.0882,-97.3041,TX
Waverly,36.0939,-87.7847,TN
Randleman,35.8165,-79.8066,NC
Northwest Harwich,41.6917,-70.1026,MA
Dewey-Humboldt,34.5174,-112.2496,AZ
Burnham,41.6375,-87.5447,IL
Jefferson,42.0173,-94.3799,IA
Hatillo,18.4811,-66.8221,PR
Roebling,40.1167,-74.7775,NJ
Broad Brook,41.9097,-72.5426,CT
Forest City,43.257,-93.6366,IA
Scottdale,40.1034,-79.5898,PA
Elroy,35.3308,-77.9226,NC
Crawfordville,30.1996,-84.3634,FL
Point Pleasant,38.853,-82.1303,WV
Moxee,46.564,-120.3966,WA
Ave Maria,26.3218,-81.4397,FL
Lathrup Village,42.4921,-83.2273,MI
Columbus,45.2685,-93.0809,MN
Dimmitt,34.5324,-102.3111,TX
Grant,45.0825,-92.909,MN
Beavercreek,45.2756,-122.5136,OR
Fox Farm-College,41.1105,-104.7871,WY
Fleetwood,40.4565,-75.8209,PA
County Center,38.6917,-77.3507,VA
Sinking Spring,40.3242,-76.0235,PA
Lonsdale,44.4778,-93.4225,MN
Forest Oaks,35.9889,-79.7079,NC
Mirrormont,47.4616,-121.9937,WA
Burgaw,34.5509,-77.9224,NC
Winona,33.4899,-89.728,MS
Genesee,39.6872,-105.2718,CO
Northwoods,38.7035,-90.2824,MO
Rogersville,37.1148,-93.0742,MO
Ho-Ho-Kus,41.0001,-74.0972,NJ
Pocola,35.2455,-94.4775,OK
Sawgrass,30.19,-81.3704,FL
Broken Bow,34.0292,-94.7426,OK
De Motte,41.1988,-87.1973,IN
Whiteman AFB,38.7302,-93.5589,MO
Walthourville,31.7716,-81.6216,GA
Spackenkill,41.6547,-73.91,NY
Rose Hill,37.5702,-97.1361,KS
Niwot,40.098,-105.1552,CO
Reedsport,43.6983,-124.1121,OR
Nokomis,27.1241,-82.4354,FL
Camdenton,38.0121,-92.7499,MO
Marine City,42.7137,-82.5012,MI
Burnt Mills,39.034,-76.9983,MD
Shrewsbury,40.3249,-74.06,NJ
Whiteriver,33.8358,-109.9616,AZ
Herculaneum,38.2579,-90.3948,MO
Sullivan,39.0973,-87.4074,IN
Lisbon Falls,44.0086,-70.0571,ME
Woodville,30.312,-84.2611,FL
Paxton,40.4563,-88.102,IL
Mosinee,44.7874,-89.6839,WI
Monte Vista,37.5789,-106.1499,CO
Pocomoke City,38.0635,-75.5553,MD
Rutherfordton,35.3642,-81.9613,NC
Pupukea,21.6511,-158.0437,HI
Hazlehurst,31.8651,-82.5994,GA
Wood Village,45.5358,-122.4205,OR
Brittany Farms-The Highlands,40.269,-75.214,PA
Fayetteville,43.0308,-75.9984,NY
Peotone,41.3308,-87.7956,IL
Maeser,40.4718,-109.5786,UT
Lolo,46.7756,-114.1018,MT
Crescent Springs,39.0553,-84.5787,KY
San Diego,27.7609,-98.2389,TX
Boyertown,40.3322,-75.6375,PA
San Castle,26.5652,-80.0611,FL
Clearwater,33.5038,-81.91,SC
Camuy,18.4825,-66.8501,PR
Livingston,36.3875,-85.3265,TN
Newcomerstown,40.2762,-81.5949,OH
Bellaire,40.0176,-80.7469,OH
Chester,41.357,-74.2768,NY
Algonac,42.6207,-82.5339,MI
Forty Fort,41.2846,-75.869,PA
Singac,40.8849,-74.2431,NJ
Garden Ridge,29.6379,-98.2927,TX
St. Joseph,40.114,-88.0354,IL
St. James,38.0013,-91.6154,MO
Cannon Falls,44.5122,-92.9034,MN
Mount Olive,33.6778,-86.8727,AL
Fulton,39.1516,-76.9163,MD
Lake Panasoffkee,28.785,-82.1258,FL
Hesston,38.1401,-97.427,KS
Pipestone,43.9958,-96.3117,MN
Laureles,26.1168,-97.4875,TX
Woodson Terrace,38.7286,-90.36,MO
Stilwell,35.8145,-94.6317,OK
Barclay,39.9013,-75.0009,NJ
Whitesboro,33.6612,-96.9022,TX
Trent Woods,35.081,-77.0945,NC
South Chicago Heights,41.4831,-87.6369,IL
Tabor City,34.1538,-78.8737,NC
Amity Gardens,40.2718,-75.7321,PA
Fenton,38.5279,-90.4488,MO
Palmer Heights,40.6907,-75.2671,PA
Herricks,40.7567,-73.6635,NY
Paintsville,37.8163,-82.8089,KY
Fremont,43.4633,-85.9537,MI
Franklin,35.1798,-83.3809,NC
Le Sueur,44.4702,-93.9026,MN
Venus,32.4317,-97.1018,TX
Wyboo,33.5613,-80.2148,SC
Springfield,32.3636,-81.303,GA
San Joaquin,36.6057,-120.1897,CA
Caro,43.4891,-83.4025,MI
Ellenville,41.7009,-74.3609,NY
Bluffton,40.8912,-83.8887,OH
Meridian,40.8531,-79.9555,PA
Aguilita,18.0284,-66.533,PR
Schnecksville,40.6699,-75.6115,PA
Hiram,33.8777,-84.771,GA
Granite Hills,32.8033,-116.9056,CA
Smithton,38.4159,-89.9902,IL
Oak Valley,39.8055,-75.1589,NJ
Baldwin,44.954,-92.3709,WI
Pleasant Hills,39.4861,-76.3908,MD
Tierra Verde,27.6687,-82.7299,FL
Lakewood,42.2279,-88.3931,IL
Wright City,38.8341,-91.0399,MO
Gardnertown,41.5328,-74.0595,NY
Shackle Island,36.3775,-86.6168,TN
Ovilla,32.5352,-96.8895,TX
Nassau Bay,29.5448,-95.0865,TX
Esparto,38.6934,-122.0241,CA
Greencastle,39.7907,-77.7267,PA
Kildeer,42.183,-88.0488,IL
Clay Center,39.3812,-97.1276,KS
Fredericktown,37.5644,-90.2988,MO
Akron,40.158,-76.2031,PA
Centerville,45.164,-93.054,MN
Deer Park,42.1655,-88.0864,IL
Pearl River,32.7889,-89.2384,MS
Santa Bárbara,18.3954,-65.9172,PR
Montesano,47.0102,-123.5857,WA
Eldorado,37.8114,-88.4415,IL
Barceloneta,18.453,-66.5381,PR
Whitney,34.9835,-81.926,SC
National Harbor,38.7876,-77.0113,MD
Danielson,41.8086,-71.8854,CT
Akwesasne,44.9647,-74.6664,NY
Bloomfield Hills,42.578,-83.2456,MI
Sunset Beach,33.892,-78.5107,NC
Berne,40.6572,-84.9555,IN
Elk Ridge,40.0099,-111.6775,UT
Ely,39.265,-114.8708,NV
Lincoln Village,38.0054,-121.334,CA
Rosewood Heights,38.8885,-90.0723,IL
Rossville,34.9747,-85.2898,GA
McLoud,35.4081,-97.099,OK
Wahneta,27.9574,-81.7287,FL
Goodland,39.3489,-101.7143,KS
Spencer,35.5108,-97.3715,OK
Planada,37.2902,-120.3217,CA
Cleveland,34.597,-83.7622,GA
Manchester,32.8565,-84.6329,GA
Balm,27.7542,-82.2882,FL
Otsego,42.4576,-85.698,MI
Madill,34.0872,-96.7744,OK
North Alamo,26.216,-98.1264,TX
Kimberly,42.5342,-114.3699,ID
Holiday City South,39.9533,-74.2367,NJ
Coldwater,40.4828,-84.6321,OH
Toa Alta,18.3879,-66.2508,PR
Marshall,43.1726,-89.0613,WI
Fairway,39.0245,-94.6287,KS
Waynesburg,39.8983,-80.1855,PA
Blennerhassett,39.2562,-81.6316,WV
Venersborg,45.786,-122.4721,WA
Port Reading,40.5685,-74.2469,NJ
Yellow Springs,39.7987,-83.8904,OH
Ball,31.4188,-92.4084,LA
West Nyack,41.0907,-73.9714,NY
Silver Lake,40.7804,-74.1829,NJ
Le Claire,41.5963,-90.3686,IA
Norton,36.9314,-82.6262,VA
Elkin,36.2621,-80.8443,NC
Coronita,33.876,-117.6109,CA
Fulton,34.2616,-88.4021,MS
Midway North,26.1872,-98.0189,TX
Richwood,39.7139,-75.1731,NJ
High Point,28.5475,-82.5206,FL
Fort Gibson,35.7763,-95.2602,OK
Verona,38.1937,-79.0082,VA
Southern Shops,34.9846,-81.9934,SC
Bealeton,38.5822,-77.7781,VA
Southside,35.7149,-91.6328,AR
Gentry,36.2571,-94.4908,AR
Mahanoy City,40.8126,-76.1382,PA
Metter,32.3958,-82.0621,GA
Granite Falls,48.0874,-121.9706,WA
Medford Lakes,39.8581,-74.8053,NJ
Oaklyn,39.9023,-75.0813,NJ
Hephzibah,33.2906,-82.0994,GA
Bethlehem,35.8162,-81.2962,NC
Freedom,36.9403,-121.7953,CA
Level Green,40.3902,-79.7215,PA
Southgate,39.0631,-84.4715,KY
Grand Mound,46.8018,-123.0118,WA
Lake San Marcos,33.1197,-117.209,CA
Weaverville,35.6963,-82.5585,NC
Ashland,38.7927,-92.2479,MO
Mills,42.8473,-106.383,WY
Wonder Lake,42.3794,-88.3493,IL
Highland-on-the-Lake,42.7012,-78.9819,NY
Lyncourt,43.082,-76.1265,NY
Richwood,29.0723,-95.4046,TX
Bunker Hill Village,29.7647,-95.5317,TX
Sykesville,39.3716,-76.9716,MD
Aurora,39.0674,-84.9044,IN
Stepney,41.3256,-73.2674,CT
Washington,33.7355,-82.7426,GA
San Carlos,26.2957,-98.0631,TX
Gatlinburg,35.725,-83.4938,TN
Montpelier,41.5817,-84.5968,OH
Holloman AFB,32.8483,-106.0998,NM
Putnam Lake,41.4737,-73.5507,NY
Raymond,42.8003,-88.0118,WI
Waverly,40.9111,-96.5341,NE
Basalt,39.3663,-107.0413,CO
Williamston,42.6834,-84.2836,MI
Baxter Springs,37.0195,-94.7351,KS
Panther Valley,40.9078,-74.8412,NJ
Chagrin Falls,41.4319,-81.3887,OH
Oracle,32.6085,-110.7826,AZ
Portland,42.8697,-84.8991,MI
Presidio,29.5603,-104.3653,TX
Potosi,32.3404,-99.6789,TX
Brookmont,38.9546,-77.1292,MD
Broadway,38.6083,-78.8016,VA
Coquille,43.1802,-124.1841,OR
Manning,33.6933,-80.2167,SC
Melwood,38.8024,-76.8419,MD
Charleroi,40.1384,-79.9002,PA
Jasper,34.471,-84.4497,GA
Linden,42.8194,-83.7811,MI
Carroll Valley,39.7499,-77.3805,PA
Moosup,41.7173,-71.8757,CT
Citronelle,31.0952,-88.2467,AL
Oliver Springs,36.0399,-84.3285,TN
Hunter,39.494,-84.2852,OH
Dupo,38.5146,-90.2168,IL
Williamstown,38.6415,-84.5675,KY
Shannon Hills,34.6157,-92.4217,AR
Parkesburg,39.9593,-75.9177,PA
Red Oaks Mill,41.6517,-73.8748,NY
Florence,38.3836,-105.1114,CO
Highland Acres,39.1163,-75.5216,DE
Sonterra,30.8079,-97.5952,TX
Campanilla,18.4225,-66.2391,PR
Huxley,41.8965,-93.592,IA
Freeburg,38.4397,-89.9169,IL
Punta Santiago,18.1619,-65.7584,PR
Baden,40.6396,-80.2228,PA
Grayson,38.3317,-82.9371,KY
Nichols Hills,35.5468,-97.5445,OK
Washington Park,38.6285,-90.0928,IL
East Camden,34.2687,-80.5681,SC
Battle Mountain,40.6299,-116.9518,NV
Romeo,42.8049,-83.0041,MI
Highland Beach,26.4087,-80.0661,FL
Throop,41.4382,-75.5927,PA
Goulding,30.4396,-87.23,FL
Deephaven,44.9318,-93.5293,MN
Mill Bay,57.8185,-152.3657,AK
Scott City,38.4789,-100.9031,KS
Vandalia,39.308,-91.4892,MO
Greendale,39.1316,-84.851,IN
Bunkie,30.954,-92.1884,LA
Ridgeland,32.4681,-80.9178,SC
Malmstrom AFB,47.5059,-111.1825,MT
Laureldale,40.3897,-75.9134,PA
Kutztown University,40.5103,-75.7851,PA
North River Shores,27.2223,-80.2738,FL
Kenmar,41.2547,-76.955,PA
Crittenden,38.7755,-84.6137,KY
Santa Venetia,38.0056,-122.5033,CA
Valley Springs,38.1694,-120.826,CA
Menands,42.691,-73.7271,NY
Dallastown,39.8996,-76.641,PA
Angels,38.0706,-120.5501,CA
Butte,61.5539,-149.0035,AK
Canton,32.5546,-95.8641,TX
Colorado City,32.3996,-100.8582,TX
New Lebanon,39.744,-84.3943,OH
Swanton,41.5839,-83.888,OH
Upper Greenwood Lake,41.1856,-74.3787,NJ
Wallace,34.738,-77.9908,NC
Green Oaks,42.2954,-87.9115,IL
Millstadt,38.4579,-90.0834,IL
Weston,39.0391,-80.4616,WV
Belleville,42.2022,-83.4839,MI
University Center,39.0599,-77.4443,VA
Bonanza,33.4589,-84.3379,GA
Thomasville,31.911,-87.7419,AL
Gamewell,35.864,-81.5978,NC
Shavano Park,29.5861,-98.5563,TX
Elba,31.4172,-86.0759,AL
Sparks,31.6727,-106.2399,TX
West Point,32.8937,-85.1453,GA
West Columbia,29.1422,-95.6491,TX
Nome,64.5213,-165.4053,AK
Tashua,41.2761,-73.2536,CT
Leland,33.4051,-90.8909,MS
Eastwood,32.5607,-93.5625,LA
Eastland,32.4024,-98.8176,TX
Valdez,61.0963,-146.2596,AK
Ridgecrest,27.8923,-82.8074,FL
The College of New Jersey,40.2689,-74.7764,NJ
Forks,47.9527,-124.3903,WA
Carefree,33.8234,-111.9161,AZ
Southport,33.9411,-78.0205,NC
Rock Valley,43.2028,-96.2897,IA
Hansville,47.8979,-122.5579,WA
Lewisburg,37.8096,-80.4327,WV
Pennsburg,40.3936,-75.4965,PA
Windber,40.2355,-78.8247,PA
Vidalia,31.5668,-91.4404,LA
Austin,38.7417,-85.8117,IN
Harrisburg,44.2719,-123.1656,OR
Lake Park,35.0849,-80.6349,NC
Grape Creek,31.5817,-100.5474,TX
Dumas,33.8834,-91.4857,AR
Harbour Heights,26.9928,-82.0072,FL
Morrison,41.8076,-89.9616,IL
Fairview,35.1545,-80.5345,NC
Crandall,32.6233,-96.4525,TX
Saw Creek,41.1197,-75.0465,PA
Cedarville,39.7471,-83.8109,OH
Clearview,47.8292,-122.1451,WA
Wellsville,41.6223,-111.943,UT
Avenue B and C,32.7192,-114.6598,AZ
Denver,40.2326,-76.1392,PA
Weston Lakes,29.6627,-95.9352,TX
Scott AFB,38.5412,-89.853,IL
Rochester,42.7338,-88.2489,WI
Benson,35.386,-78.5437,NC
Monticello,42.2298,-91.1861,IA
Shrewsbury,39.7714,-76.6799,PA
Metamora,40.7951,-89.3672,IL
Jacksonwald,40.3279,-75.8414,PA
Emigsville,40.0077,-76.7303,PA
White House Station,40.6216,-74.7737,NJ
Lancaster,37.6148,-84.5815,KY
Friona,34.6394,-102.723,TX
Wintersville,40.3791,-80.7095,OH
Rocky Ford,38.0499,-103.7225,CO
Shady Hollow,30.1645,-97.8631,TX
Bosque Farms,34.8539,-106.7011,NM
Plain City,40.1066,-83.2686,OH
Dana,35.3239,-82.3722,NC
Chilton,44.0293,-88.1625,WI
New Hope,33.4521,-88.3399,MS
Grand Bay,30.4717,-88.345,AL
Clyde,32.4056,-99.5039,TX
Huntingdon,36.0052,-88.4181,TN
Highland Falls,41.3643,-73.9682,NY
Roland,35.4147,-94.5137,OK
Booneville,35.1392,-93.9178,AR
North Hudson,44.9973,-92.7564,WI
Kincheloe,46.2688,-84.4568,MI
Las Lomas,36.8688,-121.7317,CA
Coal Valley,41.4416,-90.4462,IL
Dwight,41.0983,-88.4249,IL
Leo-Cedarville,41.2199,-85.0193,IN
Setauket,40.9484,-73.116,NY
Umatilla,28.9273,-81.665,FL
Lambertville,40.3687,-74.943,NJ
Manhasset Hills,40.7592,-73.6809,NY
Granger,46.3454,-120.1925,WA
Carrollton,38.6799,-85.1658,KY
Elma Center,42.8282,-78.6342,NY
Woodbridge,38.1692,-121.3113,CA
Indian Head,38.5987,-77.1555,MD
Brookville,41.1615,-79.0827,PA
Hazlehurst,31.8646,-90.3929,MS
Compo,41.1225,-73.3516,CT
Carter Lake,41.2884,-95.9171,IA
Plainwell,42.4457,-85.6435,MI
North Muskegon,43.2517,-86.2715,MI
Leonardtown,38.3039,-76.6395,MD
North Wildwood,39.0033,-74.8006,NJ
Sagamore,41.7842,-70.5332,MA
Roosevelt Park,43.1982,-86.2733,MI
Val Verde Park,29.3746,-100.8306,TX
Nash,33.4423,-94.1345,TX
Carmel-by-the-Sea,36.5528,-121.9222,CA
Shadyside,39.9716,-80.751,OH
Forestville,38.4825,-122.8899,CA
Cisco,32.3848,-98.9805,TX
Lexington,46.1899,-122.9125,WA
St. Augusta,45.4498,-94.1995,MN
Guayanilla,18.0222,-66.7898,PR
Del Monte Forest,36.5854,-121.9434,CA
Ridgway,41.427,-78.7297,PA
Oronoque,41.2527,-73.1089,CT
Mojave,35.0139,-118.1896,CA
Buckhead,31.8613,-81.2623,GA
Tiffin,41.7064,-91.6583,IA
Independence,45.0219,-93.7076,MN
Rochester,39.7488,-89.5436,IL
Alturas,27.8417,-81.6952,FL
Hardin,45.7422,-107.6082,MT
Cozad,40.8613,-99.9863,NE
Bayshore,34.2893,-77.8025,NC
Mountain View,35.6828,-81.3683,NC
Irwin,40.325,-79.6996,PA
Nellis AFB,36.2466,-115.0571,NV
Larch Way,47.8429,-122.2528,WA
Leisure Village West,40.0104,-74.2806,NJ
Richfield,41.2354,-81.6421,OH
Whitmore Village,21.5119,-158.0274,HI
Burney,40.8846,-121.6691,CA
Bystrom,37.6198,-120.9813,CA
India Hook,35.0142,-81.0378,SC
South Russell,41.4318,-81.3352,OH
Lansford,40.8331,-75.8848,PA
Sunnyslope,47.4913,-120.3493,WA
Bayport,45.0152,-92.7789,MN
Quartzsite,33.6675,-114.2171,AZ
Karns,35.9778,-84.1091,TN
Waikapu,20.8391,-156.5221,HI
Honea Path,34.4476,-82.395,SC
North Baltimore,41.1803,-83.6695,OH
Cresco,43.3718,-92.1163,IA
Kittanning,40.8279,-79.5233,PA
West Liberty,41.5727,-91.2623,IA
St. Charles,43.9687,-92.0593,MN
University,34.3655,-89.5379,MS
North Cape May,38.9804,-74.9509,NJ
McGehee,33.6278,-91.3953,AR
Fordyce,33.8182,-92.4174,AR
Bishop,37.3665,-118.3958,CA
Oregon,42.0132,-89.3354,IL
Norwood Young America,44.7721,-93.9192,MN
Hohenwald,35.5515,-87.5539,TN
Leisure Village East,40.0384,-74.1678,NJ
Indian Head Park,41.769,-87.8977,IL
Forestdale,41.6846,-70.5082,MA
Mabank,32.3685,-96.1138,TX
Eagle Lake,29.5879,-96.3282,TX
Eastover,35.0959,-78.7862,NC
Avalon,33.3342,-118.3315,CA
North Yelm,46.9648,-122.6027,WA
West Bradenton,27.5016,-82.6146,FL
Stanley,35.3552,-81.0938,NC
Albia,41.0268,-92.8038,IA
Northumberland,40.8966,-76.7933,PA
Larned,38.1833,-99.1012,KS
San Andreas,38.1911,-120.6763,CA
Shenandoah Farms,38.9752,-78.0482,VA
Collinsville,41.8189,-72.922,CT
La Cienega,35.5794,-106.113,NM
Saxon,34.9616,-81.9713,SC
Warminster Heights,40.1884,-75.0841,PA
Lancaster,42.8473,-90.7065,WI
Mogadore,41.0523,-81.3994,OH
Merton,43.1416,-88.3082,WI
Boyne City,45.2136,-85.0132,MI
Marlboro,41.6047,-73.9772,NY
Quitman,30.7849,-83.5603,GA
West Menlo Park,37.4339,-122.2034,CA
Oneida,36.5171,-84.5108,TN
Thorndale,39.9991,-75.7517,PA
Johnson,36.1328,-94.1757,AR
Brownsville,32.4883,-92.1619,LA
Hudson,35.8478,-81.4867,NC
Shingle Springs,38.6665,-120.9371,CA
Franklinton,30.848,-90.1459,LA
North El Monte,34.1029,-118.0239,CA
Clifton Knolls-Mill Creek,42.8482,-73.8082,NY
Emmetsburg,43.1145,-94.68,IA
Odenville,33.6978,-86.4228,AL
Marlboro Meadows,38.8374,-76.7144,MD
Park Hill,35.8417,-94.9734,OK
Cedar Springs,43.2201,-85.5535,MI
Merchantville,39.9502,-75.0504,NJ
Midland,35.245,-80.5212,NC
Village Green,43.1323,-76.3108,NY
Ahtanum,46.5573,-120.6138,WA
Upland,40.4639,-85.5008,IN
Candelaria Arenas,18.4175,-66.2203,PR
Rockfish,34.9902,-79.0694,NC
Austin,35.0058,-91.9895,AR
Mountain View Acres,34.4976,-117.3472,CA
Meiners Oaks,34.4553,-119.2702,CA
Glen Raven,36.1246,-79.4649,NC
Zelienople,40.7886,-80.1428,PA
Louisburg,36.0986,-78.3009,NC
Mountain Green,41.1476,-111.7901,UT
Emerald Isle,34.6648,-77.0292,NC
Clifton,33.0249,-109.2883,AZ
San Manuel,32.6091,-110.6415,AZ
Millvale,40.4818,-79.9736,PA
Taylor Lake Village,29.5765,-95.0561,TX
Hebron,41.3247,-87.2018,IN
Northlake,34.5691,-82.6838,SC
Coleytown,41.1742,-73.3461,CT
Turners Falls,42.5975,-72.5573,MA
Priceville,34.5246,-86.8856,AL
Farmerville,32.7752,-92.4013,LA
Stanley,44.9597,-90.9423,WI
Dell Rapids,43.8244,-96.7143,SD
Ashburn,31.7096,-83.6528,GA
Lowell,35.2688,-81.1013,NC
Chattanooga Valley,34.9241,-85.3431,GA
South Toms River,39.9418,-74.2087,NJ
Hidden Meadows,33.2237,-117.1198,CA
Ravenswood,38.9561,-81.7619,WV
Lake Land'Or,38.017,-77.5593,VA
Port Vue,40.337,-79.872,PA
Nowata,36.6985,-95.6372,OK
Stanford,37.5331,-84.6602,KY
Manti,39.2668,-111.6351,UT
Chandler,38.0373,-87.3739,IN
Ocilla,31.5987,-83.2498,GA
Northfield,41.3427,-81.5285,OH
Sweeny,29.0463,-95.6988,TX
Inman,35.0463,-82.0897,SC
Ballinger,31.7394,-99.9559,TX
Milan,35.1949,-107.8946,NM
Trappe,40.1991,-75.4754,PA
Newport,44.8743,-92.9975,MN
Lloyd Harbor,40.9138,-73.4616,NY
Waukon,43.2686,-91.4785,IA
Mount Repose,39.1907,-84.2197,OH
Muttontown,40.8254,-73.5363,NY
Port Monmouth,40.4338,-74.1009,NJ
Watergate,26.3359,-80.2125,FL
Harrington,38.9243,-75.5707,DE
Kelseyville,38.9704,-122.8328,CA
Fairbury,40.1448,-97.1764,NE
Spencerport,43.1882,-77.8067,NY
SUNY Oswego,43.4515,-76.5439,NY
Paulding,41.1424,-84.5824,OH
Oglesby,41.2932,-89.071,IL
Lake of the Woods,34.1547,-109.9936,AZ
Melrose,45.6757,-94.8128,MN
Vandenberg AFB,34.7477,-120.519,CA
Blythewood,34.2121,-80.9921,SC
Mono Vista,38.0123,-120.2697,CA
Columbus,29.7056,-96.5571,TX
Gaylord,45.0208,-84.6809,MI
Ranlo,35.2889,-81.1294,NC
Breñas,18.4734,-66.3346,PR
Cayuga Heights,42.468,-76.4876,NY
Estacada,45.2986,-122.3337,OR
Bagdad,30.5824,-87.0447,FL
Strathmore,36.1461,-119.0644,CA
French Camp,37.8803,-121.2803,CA
Wrightsville,32.727,-82.7191,GA
Glenwood Landing,40.8295,-73.6378,NY
Level Park-Oak Park,42.3642,-85.2664,MI
Harvey,46.4832,-87.3569,MI
Oakwood,41.3669,-81.5036,OH
Ainaloa,19.5215,-154.9944,HI
Zephyrhills North,28.252,-82.1654,FL
Paoli,38.5572,-86.4698,IN
